filename,width,height,class,xmin,ymin,xmax,ymax
E_1382.xml,320,320,A,1,1,320,320
B_395.xml,320,320,A,1,1,320,320
A_1007.xml,320,320,A,1,1,320,320
D_975.xml,320,320,A,1,1,320,320
B_562.xml,320,320,A,1,1,320,320
D_89.xml,320,320,A,1,1,320,320
D_1157.xml,320,320,A,1,1,320,320
D_24.xml,320,320,A,1,1,320,320
C_1353.xml,320,320,A,1,1,320,320
E_49.xml,320,320,A,1,1,320,320
A_958.xml,320,320,A,1,1,320,320
D_549.xml,320,320,A,1,1,320,320
E_1271.xml,320,320,A,1,1,320,320
E_264.xml,320,320,A,1,1,320,320
A_302.xml,320,320,A,1,1,320,320
E_607.xml,320,320,A,1,1,320,320
C_1065.xml,320,320,A,1,1,320,320
E_1355.xml,320,320,A,1,1,320,320
B_1233.xml,320,320,A,1,1,320,320
E_646.xml,320,320,A,1,1,320,320
A_787.xml,320,320,A,1,1,320,320
C_1297.xml,320,320,A,1,1,320,320
F_138.xml,320,320,A,1,1,320,320
E_252.xml,320,320,A,1,1,320,320
B_1279.xml,320,320,A,1,1,320,320
A_626.xml,320,320,A,1,1,320,320
F_1104.xml,320,320,A,1,1,320,320
A_786.xml,320,320,A,1,1,320,320
C_673.xml,320,320,A,1,1,320,320
B_332.xml,320,320,A,1,1,320,320
F_127.xml,320,320,A,1,1,320,320
A_1009.xml,320,320,A,1,1,320,320
A_1314.xml,320,320,A,1,1,320,320
D_179.xml,320,320,A,1,1,320,320
C_861.xml,320,320,A,1,1,320,320
B_1168.xml,320,320,A,1,1,320,320
E_225.xml,320,320,A,1,1,320,320
C_658.xml,320,320,A,1,1,320,320
C_969.xml,320,320,A,1,1,320,320
A_1384.xml,320,320,A,1,1,320,320
A_246.xml,320,320,A,1,1,320,320
D_180.xml,320,320,A,1,1,320,320
E_1149.xml,320,320,A,1,1,320,320
D_109.xml,320,320,A,1,1,320,320
C_144.xml,320,320,A,1,1,320,320
C_1082.xml,320,320,A,1,1,320,320
B_1001.xml,320,320,A,1,1,320,320
E_946.xml,320,320,A,1,1,320,320
E_685.xml,320,320,A,1,1,320,320
D_691.xml,320,320,A,1,1,320,320
B_902.xml,320,320,A,1,1,320,320
E_748.xml,320,320,A,1,1,320,320
E_854.xml,320,320,A,1,1,320,320
E_311.xml,320,320,A,1,1,320,320
E_536.xml,320,320,A,1,1,320,320
F_1223.xml,320,320,A,1,1,320,320
F_303.xml,320,320,A,1,1,320,320
A_1356.xml,320,320,A,1,1,320,320
D_674.xml,320,320,A,1,1,320,320
B_1042.xml,320,320,A,1,1,320,320
F_47.xml,320,320,A,1,1,320,320
D_445.xml,320,320,A,1,1,320,320
B_72.xml,320,320,A,1,1,320,320
E_1084.xml,320,320,A,1,1,320,320
C_624.xml,320,320,A,1,1,320,320
B_929.xml,320,320,A,1,1,320,320
B_856.xml,320,320,A,1,1,320,320
E_310.xml,320,320,A,1,1,320,320
E_680.xml,320,320,A,1,1,320,320
B_805.xml,320,320,A,1,1,320,320
B_1022.xml,320,320,A,1,1,320,320
C_124.xml,320,320,A,1,1,320,320
B_180.xml,320,320,A,1,1,320,320
D_745.xml,320,320,A,1,1,320,320
C_776.xml,320,320,A,1,1,320,320
E_507.xml,320,320,A,1,1,320,320
C_313.xml,320,320,A,1,1,320,320
F_1097.xml,320,320,A,1,1,320,320
C_679.xml,320,320,A,1,1,320,320
A_1084.xml,320,320,A,1,1,320,320
B_917.xml,320,320,A,1,1,320,320
A_922.xml,320,320,A,1,1,320,320
C_292.xml,320,320,A,1,1,320,320
D_756.xml,320,320,A,1,1,320,320
E_892.xml,320,320,A,1,1,320,320
A_1213.xml,320,320,A,1,1,320,320
C_607.xml,320,320,A,1,1,320,320
A_613.xml,320,320,A,1,1,320,320
A_518.xml,320,320,A,1,1,320,320
A_819.xml,320,320,A,1,1,320,320
F_425.xml,320,320,A,1,1,320,320
E_322.xml,320,320,A,1,1,320,320
C_663.xml,320,320,A,1,1,320,320
A_127.xml,320,320,A,1,1,320,320
B_885.xml,320,320,A,1,1,320,320
F_233.xml,320,320,A,1,1,320,320
F_1183.xml,320,320,A,1,1,320,320
E_960.xml,320,320,A,1,1,320,320
C_73.xml,320,320,A,1,1,320,320
D_393.xml,320,320,A,1,1,320,320
C_586.xml,320,320,A,1,1,320,320
D_198.xml,320,320,A,1,1,320,320
E_219.xml,320,320,A,1,1,320,320
B_53.xml,320,320,A,1,1,320,320
E_722.xml,320,320,A,1,1,320,320
A_1304.xml,320,320,A,1,1,320,320
D_620.xml,320,320,A,1,1,320,320
C_1146.xml,320,320,A,1,1,320,320
C_297.xml,320,320,A,1,1,320,320
B_714.xml,320,320,A,1,1,320,320
E_1183.xml,320,320,A,1,1,320,320
B_1357.xml,320,320,A,1,1,320,320
C_1223.xml,320,320,A,1,1,320,320
E_300.xml,320,320,A,1,1,320,320
A_867.xml,320,320,A,1,1,320,320
B_1313.xml,320,320,A,1,1,320,320
C_134.xml,320,320,A,1,1,320,320
E_715.xml,320,320,A,1,1,320,320
C_330.xml,320,320,A,1,1,320,320
A_1251.xml,320,320,A,1,1,320,320
B_279.xml,320,320,A,1,1,320,320
D_698.xml,320,320,A,1,1,320,320
E_654.xml,320,320,A,1,1,320,320
B_1105.xml,320,320,A,1,1,320,320
B_1360.xml,320,320,A,1,1,320,320
F_115.xml,320,320,A,1,1,320,320
A_1032.xml,320,320,A,1,1,320,320
A_185.xml,320,320,A,1,1,320,320
A_1174.xml,320,320,A,1,1,320,320
A_1041.xml,320,320,A,1,1,320,320
E_1033.xml,320,320,A,1,1,320,320
B_76.xml,320,320,A,1,1,320,320
D_646.xml,320,320,A,1,1,320,320
E_405.xml,320,320,A,1,1,320,320
B_731.xml,320,320,A,1,1,320,320
A_505.xml,320,320,A,1,1,320,320
E_305.xml,320,320,A,1,1,320,320
E_75.xml,320,320,A,1,1,320,320
E_1002.xml,320,320,A,1,1,320,320
D_406.xml,320,320,A,1,1,320,320
A_1121.xml,320,320,A,1,1,320,320
C_1359.xml,320,320,A,1,1,320,320
F_142.xml,320,320,A,1,1,320,320
A_294.xml,320,320,A,1,1,320,320
E_819.xml,320,320,A,1,1,320,320
E_858.xml,320,320,A,1,1,320,320
C_502.xml,320,320,A,1,1,320,320
C_487.xml,320,320,A,1,1,320,320
E_538.xml,320,320,A,1,1,320,320
E_415.xml,320,320,A,1,1,320,320
E_1328.xml,320,320,A,1,1,320,320
B_466.xml,320,320,A,1,1,320,320
D_1067.xml,320,320,A,1,1,320,320
B_448.xml,320,320,A,1,1,320,320
B_1124.xml,320,320,A,1,1,320,320
C_998.xml,320,320,A,1,1,320,320
D_376.xml,320,320,A,1,1,320,320
B_792.xml,320,320,A,1,1,320,320
A_1150.xml,320,320,A,1,1,320,320
B_1288.xml,320,320,A,1,1,320,320
A_104.xml,320,320,A,1,1,320,320
E_1344.xml,320,320,A,1,1,320,320
B_92.xml,320,320,A,1,1,320,320
C_854.xml,320,320,A,1,1,320,320
A_860.xml,320,320,A,1,1,320,320
F_1271.xml,320,320,A,1,1,320,320
E_173.xml,320,320,A,1,1,320,320
D_580.xml,320,320,A,1,1,320,320
F_240.xml,320,320,A,1,1,320,320
A_1248.xml,320,320,A,1,1,320,320
A_425.xml,320,320,A,1,1,320,320
E_1248.xml,320,320,A,1,1,320,320
A_988.xml,320,320,A,1,1,320,320
F_1348.xml,320,320,A,1,1,320,320
C_386.xml,320,320,A,1,1,320,320
D_761.xml,320,320,A,1,1,320,320
F_1384.xml,320,320,A,1,1,320,320
C_419.xml,320,320,A,1,1,320,320
C_989.xml,320,320,A,1,1,320,320
C_1021.xml,320,320,A,1,1,320,320
E_1056.xml,320,320,A,1,1,320,320
E_44.xml,320,320,A,1,1,320,320
E_677.xml,320,320,A,1,1,320,320
D_886.xml,320,320,A,1,1,320,320
C_925.xml,320,320,A,1,1,320,320
C_1373.xml,320,320,A,1,1,320,320
F_1072.xml,320,320,A,1,1,320,320
A_999.xml,320,320,A,1,1,320,320
C_1250.xml,320,320,A,1,1,320,320
E_420.xml,320,320,A,1,1,320,320
C_434.xml,320,320,A,1,1,320,320
E_99.xml,320,320,A,1,1,320,320
E_1289.xml,320,320,A,1,1,320,320
D_584.xml,320,320,A,1,1,320,320
A_1189.xml,320,320,A,1,1,320,320
D_199.xml,320,320,A,1,1,320,320
C_796.xml,320,320,A,1,1,320,320
F_1139.xml,320,320,A,1,1,320,320
B_628.xml,320,320,A,1,1,320,320
C_961.xml,320,320,A,1,1,320,320
A_826.xml,320,320,A,1,1,320,320
E_379.xml,320,320,A,1,1,320,320
C_1194.xml,320,320,A,1,1,320,320
B_20.xml,320,320,A,1,1,320,320
C_1094.xml,320,320,A,1,1,320,320
C_535.xml,320,320,A,1,1,320,320
A_1362.xml,320,320,A,1,1,320,320
A_1078.xml,320,320,A,1,1,320,320
F_305.xml,320,320,A,1,1,320,320
E_651.xml,320,320,A,1,1,320,320
C_1196.xml,320,320,A,1,1,320,320
E_781.xml,320,320,A,1,1,320,320
F_150.xml,320,320,A,1,1,320,320
E_782.xml,320,320,A,1,1,320,320
B_1336.xml,320,320,A,1,1,320,320
B_142.xml,320,320,A,1,1,320,320
F_122.xml,320,320,A,1,1,320,320
A_147.xml,320,320,A,1,1,320,320
E_983.xml,320,320,A,1,1,320,320
E_767.xml,320,320,A,1,1,320,320
E_1060.xml,320,320,A,1,1,320,320
E_169.xml,320,320,A,1,1,320,320
D_132.xml,320,320,A,1,1,320,320
D_744.xml,320,320,A,1,1,320,320
C_993.xml,320,320,A,1,1,320,320
B_524.xml,320,320,A,1,1,320,320
E_1115.xml,320,320,A,1,1,320,320
A_996.xml,320,320,A,1,1,320,320
E_1031.xml,320,320,A,1,1,320,320
B_706.xml,320,320,A,1,1,320,320
E_724.xml,320,320,A,1,1,320,320
F_327.xml,320,320,A,1,1,320,320
D_890.xml,320,320,A,1,1,320,320
B_695.xml,320,320,A,1,1,320,320
G_691.xml,320,320,A,1,1,320,320
G_1378.xml,320,320,A,1,1,320,320
G_614.xml,320,320,A,1,1,320,320
G_123.xml,320,320,A,1,1,320,320
G_196.xml,320,320,A,1,1,320,320
F_60.xml,320,320,A,1,1,320,320
G_346.xml,320,320,A,1,1,320,320
G_1393.xml,320,320,A,1,1,320,320
G_533.xml,320,320,A,1,1,320,320
G_1330.xml,320,320,A,1,1,320,320
G_1193.xml,320,320,A,1,1,320,320
G_1390.xml,320,320,A,1,1,320,320
G_611.xml,320,320,A,1,1,320,320
G_635.xml,320,320,A,1,1,320,320
G_1366.xml,320,320,A,1,1,320,320
G_692.xml,320,320,A,1,1,320,320
F_878.xml,320,320,A,1,1,320,320
F_987.xml,320,320,A,1,1,320,320
G_653.xml,320,320,A,1,1,320,320
F_68.xml,320,320,A,1,1,320,320
G_421.xml,320,320,A,1,1,320,320
G_1370.xml,320,320,A,1,1,320,320
F_61.xml,320,320,A,1,1,320,320
G_11.xml,320,320,A,1,1,320,320
G_1271.xml,320,320,A,1,1,320,320
G_442.xml,320,320,A,1,1,320,320
G_30.xml,320,320,A,1,1,320,320
G_217.xml,320,320,A,1,1,320,320
G_202.xml,320,320,A,1,1,320,320
F_894.xml,320,320,A,1,1,320,320
F_751.xml,320,320,A,1,1,320,320
F_975.xml,320,320,A,1,1,320,320
G_409.xml,320,320,A,1,1,320,320
G_465.xml,320,320,A,1,1,320,320
F_925.xml,320,320,A,1,1,320,320
F_647.xml,320,320,A,1,1,320,320
F_634.xml,320,320,A,1,1,320,320
G_512.xml,320,320,A,1,1,320,320
G_1123.xml,320,320,A,1,1,320,320
G_1264.xml,320,320,A,1,1,320,320
G_174.xml,320,320,A,1,1,320,320
G_199.xml,320,320,A,1,1,320,320
G_162.xml,320,320,A,1,1,320,320
G_1249.xml,320,320,A,1,1,320,320
F_806.xml,320,320,A,1,1,320,320
G_724.xml,320,320,A,1,1,320,320
F_913.xml,320,320,A,1,1,320,320
G_556.xml,320,320,A,1,1,320,320
F_992.xml,320,320,A,1,1,320,320
G_177.xml,320,320,A,1,1,320,320
F_506.xml,320,320,A,1,1,320,320
G_368.xml,320,320,A,1,1,320,320
F_70.xml,320,320,A,1,1,320,320
F_83.xml,320,320,A,1,1,320,320
F_971.xml,320,320,A,1,1,320,320
F_736.xml,320,320,A,1,1,320,320
F_606.xml,320,320,A,1,1,320,320
G_203.xml,320,320,A,1,1,320,320
G_1295.xml,320,320,A,1,1,320,320
G_1166.xml,320,320,A,1,1,320,320
F_503.xml,320,320,A,1,1,320,320
G_356.xml,320,320,A,1,1,320,320
G_345.xml,320,320,A,1,1,320,320
F_793.xml,320,320,A,1,1,320,320
G_1340.xml,320,320,A,1,1,320,320
F_87.xml,320,320,A,1,1,320,320
G_1133.xml,320,320,A,1,1,320,320
G_1236.xml,320,320,A,1,1,320,320
G_1318.xml,320,320,A,1,1,320,320
F_605.xml,320,320,A,1,1,320,320
F_909.xml,320,320,A,1,1,320,320
G_254.xml,320,320,A,1,1,320,320
G_477.xml,320,320,A,1,1,320,320
F_978.xml,320,320,A,1,1,320,320
G_240.xml,320,320,A,1,1,320,320
F_893.xml,320,320,A,1,1,320,320
G_1042.xml,320,320,A,1,1,320,320
G_165.xml,320,320,A,1,1,320,320
G_1196.xml,320,320,A,1,1,320,320
F_745.xml,320,320,A,1,1,320,320
F_819.xml,320,320,A,1,1,320,320
G_1019.xml,320,320,A,1,1,320,320
F_863.xml,320,320,A,1,1,320,320
G_723.xml,320,320,A,1,1,320,320
G_603.xml,320,320,A,1,1,320,320
F_595.xml,320,320,A,1,1,320,320
F_599.xml,320,320,A,1,1,320,320
F_524.xml,320,320,A,1,1,320,320
F_744.xml,320,320,A,1,1,320,320
G_1192.xml,320,320,A,1,1,320,320
F_990.xml,320,320,A,1,1,320,320
F_583.xml,320,320,A,1,1,320,320
G_1375.xml,320,320,A,1,1,320,320
G_354.xml,320,320,A,1,1,320,320
G_349.xml,320,320,A,1,1,320,320
G_519.xml,320,320,A,1,1,320,320
G_1046.xml,320,320,A,1,1,320,320
G_1204.xml,320,320,A,1,1,320,320
G_673.xml,320,320,A,1,1,320,320
F_491.xml,320,320,A,1,1,320,320
G_1338.xml,320,320,A,1,1,320,320
F_516.xml,320,320,A,1,1,320,320
F_764.xml,320,320,A,1,1,320,320
G_1356.xml,320,320,A,1,1,320,320
G_1020.xml,320,320,A,1,1,320,320
F_54.xml,320,320,A,1,1,320,320
G_567.xml,320,320,A,1,1,320,320
F_527.xml,320,320,A,1,1,320,320
G_271.xml,320,320,A,1,1,320,320
G_339.xml,320,320,A,1,1,320,320
G_1358.xml,320,320,A,1,1,320,320
F_823.xml,320,320,A,1,1,320,320
G_1198.xml,320,320,A,1,1,320,320
F_591.xml,320,320,A,1,1,320,320
G_320.xml,320,320,A,1,1,320,320
F_757.xml,320,320,A,1,1,320,320
G_255.xml,320,320,A,1,1,320,320
G_166.xml,320,320,A,1,1,320,320
G_1254.xml,320,320,A,1,1,320,320
G_1101.xml,320,320,A,1,1,320,320
G_1103.xml,320,320,A,1,1,320,320
G_637.xml,320,320,A,1,1,320,320
F_615.xml,320,320,A,1,1,320,320
F_686.xml,320,320,A,1,1,320,320
G_288.xml,320,320,A,1,1,320,320
F_828.xml,320,320,A,1,1,320,320
F_659.xml,320,320,A,1,1,320,320
G_1184.xml,320,320,A,1,1,320,320
F_927.xml,320,320,A,1,1,320,320
G_1290.xml,320,320,A,1,1,320,320
G_479.xml,320,320,A,1,1,320,320
G_250.xml,320,320,A,1,1,320,320
G_589.xml,320,320,A,1,1,320,320
G_7.xml,320,320,A,1,1,320,320
G_720.xml,320,320,A,1,1,320,320
G_1218.xml,320,320,A,1,1,320,320
G_652.xml,320,320,A,1,1,320,320
G_446.xml,320,320,A,1,1,320,320
F_994.xml,320,320,A,1,1,320,320
F_914.xml,320,320,A,1,1,320,320
G_303.xml,320,320,A,1,1,320,320
G_716.xml,320,320,A,1,1,320,320
F_906.xml,320,320,A,1,1,320,320
F_95.xml,320,320,A,1,1,320,320
G_1346.xml,320,320,A,1,1,320,320
G_1284.xml,320,320,A,1,1,320,320
G_626.xml,320,320,A,1,1,320,320
G_1021.xml,320,320,A,1,1,320,320
G_502.xml,320,320,A,1,1,320,320
G_1181.xml,320,320,A,1,1,320,320
F_980.xml,320,320,A,1,1,320,320
G_1395.xml,320,320,A,1,1,320,320
G_63.xml,320,320,A,1,1,320,320
F_912.xml,320,320,A,1,1,320,320
F_727.xml,320,320,A,1,1,320,320
G_1018.xml,320,320,A,1,1,320,320
G_1397.xml,320,320,A,1,1,320,320
F_701.xml,320,320,A,1,1,320,320
G_332.xml,320,320,A,1,1,320,320
G_1176.xml,320,320,A,1,1,320,320
G_1075.xml,320,320,A,1,1,320,320
G_222.xml,320,320,A,1,1,320,320
G_583.xml,320,320,A,1,1,320,320
F_907.xml,320,320,A,1,1,320,320
F_514.xml,320,320,A,1,1,320,320
G_595.xml,320,320,A,1,1,320,320
G_1113.xml,320,320,A,1,1,320,320
F_661.xml,320,320,A,1,1,320,320
F_870.xml,320,320,A,1,1,320,320
G_688.xml,320,320,A,1,1,320,320
G_292.xml,320,320,A,1,1,320,320
G_1388.xml,320,320,A,1,1,320,320
F_541.xml,320,320,A,1,1,320,320
F_979.xml,320,320,A,1,1,320,320
F_57.xml,320,320,A,1,1,320,320
G_1002.xml,320,320,A,1,1,320,320
G_467.xml,320,320,A,1,1,320,320
G_511.xml,320,320,A,1,1,320,320
G_302.xml,320,320,A,1,1,320,320
G_229.xml,320,320,A,1,1,320,320
G_429.xml,320,320,A,1,1,320,320
G_1242.xml,320,320,A,1,1,320,320
G_1161.xml,320,320,A,1,1,320,320
G_658.xml,320,320,A,1,1,320,320
G_1022.xml,320,320,A,1,1,320,320
F_953.xml,320,320,A,1,1,320,320
F_904.xml,320,320,A,1,1,320,320
F_740.xml,320,320,A,1,1,320,320
G_108.xml,320,320,A,1,1,320,320
G_130.xml,320,320,A,1,1,320,320
F_554.xml,320,320,A,1,1,320,320
F_855.xml,320,320,A,1,1,320,320
G_484.xml,320,320,A,1,1,320,320
G_21.xml,320,320,A,1,1,320,320
F_864.xml,320,320,A,1,1,320,320
F_808.xml,320,320,A,1,1,320,320
G_506.xml,320,320,A,1,1,320,320
F_52.xml,320,320,A,1,1,320,320
G_706.xml,320,320,A,1,1,320,320
G_54.xml,320,320,A,1,1,320,320
F_75.xml,320,320,A,1,1,320,320
G_24.xml,320,320,A,1,1,320,320
G_383.xml,320,320,A,1,1,320,320
G_1152.xml,320,320,A,1,1,320,320
G_343.xml,320,320,A,1,1,320,320
F_497.xml,320,320,A,1,1,320,320
G_586.xml,320,320,A,1,1,320,320
G_699.xml,320,320,A,1,1,320,320
F_695.xml,320,320,A,1,1,320,320
F_767.xml,320,320,A,1,1,320,320
F_861.xml,320,320,A,1,1,320,320
G_1102.xml,320,320,A,1,1,320,320
G_299.xml,320,320,A,1,1,320,320
F_525.xml,320,320,A,1,1,320,320
G_1359.xml,320,320,A,1,1,320,320
G_1380.xml,320,320,A,1,1,320,320
G_624.xml,320,320,A,1,1,320,320
G_1141.xml,320,320,A,1,1,320,320
G_1241.xml,320,320,A,1,1,320,320
F_782.xml,320,320,A,1,1,320,320
G_1322.xml,320,320,A,1,1,320,320
G_1189.xml,320,320,A,1,1,320,320
F_748.xml,320,320,A,1,1,320,320
G_178.xml,320,320,A,1,1,320,320
G_645.xml,320,320,A,1,1,320,320
G_617.xml,320,320,A,1,1,320,320
G_612.xml,320,320,A,1,1,320,320
G_1387.xml,320,320,A,1,1,320,320
G_405.xml,320,320,A,1,1,320,320
F_738.xml,320,320,A,1,1,320,320
G_704.xml,320,320,A,1,1,320,320
F_842.xml,320,320,A,1,1,320,320
F_905.xml,320,320,A,1,1,320,320
F_692.xml,320,320,A,1,1,320,320
F_682.xml,320,320,A,1,1,320,320
F_768.xml,320,320,A,1,1,320,320
F_551.xml,320,320,A,1,1,320,320
F_545.xml,320,320,A,1,1,320,320
G_1160.xml,320,320,A,1,1,320,320
G_634.xml,320,320,A,1,1,320,320
G_564.xml,320,320,A,1,1,320,320
G_1273.xml,320,320,A,1,1,320,320
G_329.xml,320,320,A,1,1,320,320
G_1094.xml,320,320,A,1,1,320,320
F_568.xml,320,320,A,1,1,320,320
F_934.xml,320,320,A,1,1,320,320
G_163.xml,320,320,A,1,1,320,320
G_1328.xml,320,320,A,1,1,320,320
G_132.xml,320,320,A,1,1,320,320
F_635.xml,320,320,A,1,1,320,320
F_926.xml,320,320,A,1,1,320,320
G_560.xml,320,320,A,1,1,320,320
F_559.xml,320,320,A,1,1,320,320
F_586.xml,320,320,A,1,1,320,320
G_36.xml,320,320,A,1,1,320,320
F_691.xml,320,320,A,1,1,320,320
G_455.xml,320,320,A,1,1,320,320
G_176.xml,320,320,A,1,1,320,320
F_750.xml,320,320,A,1,1,320,320
G_568.xml,320,320,A,1,1,320,320
F_720.xml,320,320,A,1,1,320,320
G_156.xml,320,320,A,1,1,320,320
G_565.xml,320,320,A,1,1,320,320
F_522.xml,320,320,A,1,1,320,320
G_1205.xml,320,320,A,1,1,320,320
G_381.xml,320,320,A,1,1,320,320
G_105.xml,320,320,A,1,1,320,320
F_749.xml,320,320,A,1,1,320,320
G_1272.xml,320,320,A,1,1,320,320
F_490.xml,320,320,A,1,1,320,320
G_547.xml,320,320,A,1,1,320,320
F_852.xml,320,320,A,1,1,320,320
G_238.xml,320,320,A,1,1,320,320
F_675.xml,320,320,A,1,1,320,320
G_1208.xml,320,320,A,1,1,320,320
F_625.xml,320,320,A,1,1,320,320
G_1126.xml,320,320,A,1,1,320,320
G_13.xml,320,320,A,1,1,320,320
G_546.xml,320,320,A,1,1,320,320
F_601.xml,320,320,A,1,1,320,320
G_68.xml,320,320,A,1,1,320,320
F_553.xml,320,320,A,1,1,320,320
G_1365.xml,320,320,A,1,1,320,320
G_1260.xml,320,320,A,1,1,320,320
G_1014.xml,320,320,A,1,1,320,320
F_801.xml,320,320,A,1,1,320,320
G_1049.xml,320,320,A,1,1,320,320
F_818.xml,320,320,A,1,1,320,320
G_155.xml,320,320,A,1,1,320,320
G_1017.xml,320,320,A,1,1,320,320
G_1072.xml,320,320,A,1,1,320,320
F_769.xml,320,320,A,1,1,320,320
G_1195.xml,320,320,A,1,1,320,320
F_943.xml,320,320,A,1,1,320,320
G_185.xml,320,320,A,1,1,320,320
G_616.xml,320,320,A,1,1,320,320
F_631.xml,320,320,A,1,1,320,320
G_56.xml,320,320,A,1,1,320,320
F_844.xml,320,320,A,1,1,320,320
F_846.xml,320,320,A,1,1,320,320
F_624.xml,320,320,A,1,1,320,320
G_125.xml,320,320,A,1,1,320,320
G_1137.xml,320,320,A,1,1,320,320
F_587.xml,320,320,A,1,1,320,320
F_939.xml,320,320,A,1,1,320,320
G_259.xml,320,320,A,1,1,320,320
G_58.xml,320,320,A,1,1,320,320
G_154.xml,320,320,A,1,1,320,320
G_585.xml,320,320,A,1,1,320,320
G_669.xml,320,320,A,1,1,320,320
G_1171.xml,320,320,A,1,1,320,320
F_890.xml,320,320,A,1,1,320,320
F_881.xml,320,320,A,1,1,320,320
E_957.xml,320,320,A,1,1,320,320
B_1174.xml,320,320,A,1,1,320,320
E_606.xml,320,320,A,1,1,320,320
F_1020.xml,320,320,A,1,1,320,320
E_747.xml,320,320,A,1,1,320,320
E_582.xml,320,320,A,1,1,320,320
C_508.xml,320,320,A,1,1,320,320
E_734.xml,320,320,A,1,1,320,320
D_26.xml,320,320,A,1,1,320,320
C_1180.xml,320,320,A,1,1,320,320
A_1180.xml,320,320,A,1,1,320,320
B_110.xml,320,320,A,1,1,320,320
B_698.xml,320,320,A,1,1,320,320
D_1394.xml,320,320,A,1,1,320,320
E_528.xml,320,320,A,1,1,320,320
A_429.xml,320,320,A,1,1,320,320
B_931.xml,320,320,A,1,1,320,320
A_906.xml,320,320,A,1,1,320,320
D_454.xml,320,320,A,1,1,320,320
B_1112.xml,320,320,A,1,1,320,320
C_868.xml,320,320,A,1,1,320,320
E_216.xml,320,320,A,1,1,320,320
D_303.xml,320,320,A,1,1,320,320
D_963.xml,320,320,A,1,1,320,320
F_22.xml,320,320,A,1,1,320,320
C_1063.xml,320,320,A,1,1,320,320
E_740.xml,320,320,A,1,1,320,320
E_1119.xml,320,320,A,1,1,320,320
C_731.xml,320,320,A,1,1,320,320
D_18.xml,320,320,A,1,1,320,320
A_49.xml,320,320,A,1,1,320,320
C_30.xml,320,320,A,1,1,320,320
B_1159.xml,320,320,A,1,1,320,320
E_514.xml,320,320,A,1,1,320,320
F_410.xml,320,320,A,1,1,320,320
A_76.xml,320,320,A,1,1,320,320
C_266.xml,320,320,A,1,1,320,320
A_231.xml,320,320,A,1,1,320,320
F_134.xml,320,320,A,1,1,320,320
E_543.xml,320,320,A,1,1,320,320
E_1128.xml,320,320,A,1,1,320,320
E_1091.xml,320,320,A,1,1,320,320
E_20.xml,320,320,A,1,1,320,320
C_16.xml,320,320,A,1,1,320,320
C_781.xml,320,320,A,1,1,320,320
B_1011.xml,320,320,A,1,1,320,320
A_535.xml,320,320,A,1,1,320,320
C_600.xml,320,320,A,1,1,320,320
B_883.xml,320,320,A,1,1,320,320
B_102.xml,320,320,A,1,1,320,320
B_836.xml,320,320,A,1,1,320,320
F_367.xml,320,320,A,1,1,320,320
D_510.xml,320,320,A,1,1,320,320
E_100.xml,320,320,A,1,1,320,320
E_1350.xml,320,320,A,1,1,320,320
C_853.xml,320,320,A,1,1,320,320
D_1327.xml,320,320,A,1,1,320,320
D_1338.xml,320,320,A,1,1,320,320
D_714.xml,320,320,A,1,1,320,320
C_168.xml,320,320,A,1,1,320,320
D_431.xml,320,320,A,1,1,320,320
B_493.xml,320,320,A,1,1,320,320
A_230.xml,320,320,A,1,1,320,320
A_442.xml,320,320,A,1,1,320,320
D_548.xml,320,320,A,1,1,320,320
B_1274.xml,320,320,A,1,1,320,320
E_1388.xml,320,320,A,1,1,320,320
B_367.xml,320,320,A,1,1,320,320
B_45.xml,320,320,A,1,1,320,320
C_378.xml,320,320,A,1,1,320,320
B_619.xml,320,320,A,1,1,320,320
A_1218.xml,320,320,A,1,1,320,320
E_414.xml,320,320,A,1,1,320,320
C_1119.xml,320,320,A,1,1,320,320
F_234.xml,320,320,A,1,1,320,320
E_861.xml,320,320,A,1,1,320,320
D_344.xml,320,320,A,1,1,320,320
B_1301.xml,320,320,A,1,1,320,320
E_709.xml,320,320,A,1,1,320,320
D_1220.xml,320,320,A,1,1,320,320
C_582.xml,320,320,A,1,1,320,320
F_1182.xml,320,320,A,1,1,320,320
A_673.xml,320,320,A,1,1,320,320
A_295.xml,320,320,A,1,1,320,320
E_119.xml,320,320,A,1,1,320,320
B_646.xml,320,320,A,1,1,320,320
B_388.xml,320,320,A,1,1,320,320
A_55.xml,320,320,A,1,1,320,320
B_705.xml,320,320,A,1,1,320,320
A_1145.xml,320,320,A,1,1,320,320
C_684.xml,320,320,A,1,1,320,320
E_1383.xml,320,320,A,1,1,320,320
D_922.xml,320,320,A,1,1,320,320
D_1073.xml,320,320,A,1,1,320,320
D_1069.xml,320,320,A,1,1,320,320
C_205.xml,320,320,A,1,1,320,320
E_901.xml,320,320,A,1,1,320,320
C_720.xml,320,320,A,1,1,320,320
B_1275.xml,320,320,A,1,1,320,320
C_1212.xml,320,320,A,1,1,320,320
C_960.xml,320,320,A,1,1,320,320
D_1050.xml,320,320,A,1,1,320,320
E_217.xml,320,320,A,1,1,320,320
E_776.xml,320,320,A,1,1,320,320
F_1162.xml,320,320,A,1,1,320,320
D_237.xml,320,320,A,1,1,320,320
C_1206.xml,320,320,A,1,1,320,320
E_1109.xml,320,320,A,1,1,320,320
D_763.xml,320,320,A,1,1,320,320
